original_path,generated_path,image_pair_id,user_1_rating,user_3_rating,user_4_rating,user_5_rating,user_6_rating,user_8_rating,user_9_rating,user_11_rating,user_12_rating,user_13_rating,user_14_rating,user_15_rating,user_17_rating,user_18_rating
images/original/342.png,images/real_gemini_cot/342.png,164,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0
images/original/451.png,images/real_gpt4_no_action/451.png,165,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,5.0,2.0,3.0
images/original/1175.png,images/real_gemini_cot/1175.png,166,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0
images/original/995.png,images/real_gpt4_direct/995.png,167,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0
images/original/532.png,images/real_gpt4_self-refine/532.png,168,2.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0
images/original/70.png,images/real_gpt4_cot/70.png,169,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
images/original/540.png,images/real_gemini_direct/540.png,170,3.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0
images/original/822.png,images/real_gpt4_direct/822.png,171,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
images/original/341.png,images/real_gemini_cot/341.png,172,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0
images/original/882.png,images/real_gpt4_no_action/882.png,173,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
images/original/WebSight_86.png,images/syn_gpt4_cot/WebSight_86.png,174,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0
images/original/224.png,images/real_gpt4_cot/224.png,175,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0
images/original/WebSight_182.png,images/syn_gpt4_cot/WebSight_182.png,176,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
images/original/137.png,images/real_gemini_cot/137.png,177,4.0,5.0,2.0,3.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0
images/original/1199.png,images/real_gpt4_direct/1199.png,178,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
images/original/1147.png,images/real_gemini_cot/1147.png,179,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0
images/original/1036.png,images/real_gpt4_direct/1036.png,180,3.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0
images/original/842.png,images/real_gpt4_cot/842.png,181,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
images/original/834.png,images/real_gpt4_cot/834.png,182,2.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0
images/original/WebSight_104.png,images/syn_gpt4_cot/WebSight_104.png,183,3.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0
images/original/1147.png,images/real_gemini_direct/1147.png,184,2.0,3.0,1.0,3.0,1.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0
images/original/224.png,images/real_gemini_direct/224.png,185,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0
images/original/1027.png,images/real_gemini_direct/1027.png,186,3.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0
images/original/1085.png,images/real_gemini_self-refine/1085.png,187,3.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
images/original/822.png,images/real_gemini_no_action/822.png,188,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0
images/original/905.png,images/real_gemini_direct/905.png,189,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0
images/original/628.png,images/real_gemini_no_action/628.png,190,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0
images/original/369.png,images/real_gpt4_no_action/369.png,191,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
images/original/909.png,images/real_gpt4_cot/909.png,192,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0
images/original/297.png,images/real_gpt4_self-refine/297.png,193,3.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0
images/original/495.png,images/real_gemini_direct/495.png,194,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,5.0,2.0,3.0
images/original/859.png,images/real_gpt4_no_action/859.png,195,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
images/original/859.png,images/real_gemini_cot/859.png,196,2.0,4.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0
images/original/1046.png,images/real_gpt4_no_action/1046.png,197,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0
images/original/77.png,images/real_gpt4_cot/77.png,198,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0
images/original/1175.png,images/real_gpt4_self-refine/1175.png,199,3.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0
images/original/151.png,images/real_gpt4_direct/151.png,200,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0
images/original/580.png,images/real_gpt4_direct/580.png,201,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
images/original/87.png,images/real_gpt4_self-refine/87.png,202,1.0,3.0,1.0,1.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0
images/original/268.png,images/real_gemini_no_action/268.png,203,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0
images/original/WebSight_179.png,images/syn_gpt4_cot/WebSight_179.png,204,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0
images/original/1086.png,images/real_gpt4_direct/1086.png,205,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
images/original/6.png,images/real_gpt4_no_action/6.png,206,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
images/original/868.png,images/real_gpt4_self-refine/868.png,207,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
images/original/905.png,images/real_gpt4_direct/905.png,208,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0
images/original/1047.png,images/real_gpt4_no_action/1047.png,209,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
images/original/668.png,images/real_gemini_no_action/668.png,210,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
images/original/865.png,images/real_gpt4_cot/865.png,211,3.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0
images/original/899.png,images/real_gpt4_no_action/899.png,212,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0
images/original/58.png,images/real_gpt4_no_action/58.png,213,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
images/original/6.png,images/real_gemini_no_action/6.png,214,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0
images/original/847.png,images/real_gemini_direct/847.png,215,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0
images/original/829.png,images/real_gemini_direct/829.png,216,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0
images/original/995.png,images/real_gpt4_cot/995.png,217,4.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0
images/original/318.png,images/real_gpt4_self-refine/318.png,218,1.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0
images/original/829.png,images/real_gemini_self-refine/829.png,219,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0
images/original/1036.png,images/real_gpt4_cot/1036.png,220,3.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0
images/original/WebSight_156.png,images/syn_gpt4_cot/WebSight_156.png,221,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0
images/original/266.png,images/real_gpt4_cot/266.png,222,1.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
images/original/1036.png,images/real_gpt4_no_action/1036.png,223,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0
images/original/859.png,images/real_gpt4_self-refine/859.png,224,4.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0
images/original/829.png,images/real_gpt4_direct/829.png,225,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
images/original/658.png,images/real_gpt4_cot/658.png,226,2.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
images/original/1050.png,images/real_gpt4_direct/1050.png,227,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0
images/original/211.png,images/real_gpt4_cot/211.png,228,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0
images/original/626.png,images/real_gemini_self-refine/626.png,229,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0
images/original/252.png,images/real_gemini_no_action/252.png,230,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0
images/original/1027.png,images/real_gpt4_no_action/1027.png,231,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
images/original/580.png,images/real_gpt4_no_action/580.png,232,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
images/original/WebSight_20.png,images/syn_gpt4_cot/WebSight_20.png,233,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0
images/original/156.png,images/real_gpt4_direct/156.png,234,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0
images/original/1050.png,images/real_gemini_no_action/1050.png,235,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0
images/original/881.png,images/real_gpt4_self-refine/881.png,236,4.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0
images/original/1053.png,images/real_gemini_self-refine/1053.png,237,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0
images/original/412.png,images/real_gpt4_cot/412.png,238,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0
images/original/938.png,images/real_gemini_direct/938.png,239,3.0,4.0,1.0,3.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0
images/original/1087.png,images/real_gpt4_self-refine/1087.png,240,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
images/original/1175.png,images/real_gemini_self-refine/1175.png,241,3.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0
images/original/868.png,images/real_gpt4_direct/868.png,242,4.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0
images/original/369.png,images/real_gemini_no_action/369.png,243,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0
images/original/137.png,images/real_gpt4_self-refine/137.png,244,3.0,5.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0
images/original/WebSight_120.png,images/syn_gpt4_cot/WebSight_120.png,245,5.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
images/original/251.png,images/real_gpt4_cot/251.png,246,2.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0
images/original/WebSight_276.png,images/syn_gpt4_cot/WebSight_276.png,247,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0
images/original/58.png,images/real_gemini_cot/58.png,248,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0
images/original/952.png,images/real_gemini_direct/952.png,249,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0
images/original/318.png,images/real_gpt4_no_action/318.png,250,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
images/original/1175.png,images/real_gpt4_direct/1175.png,251,3.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0
images/original/882.png,images/real_gpt4_direct/882.png,252,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0
images/original/1199.png,images/real_gpt4_cot/1199.png,253,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
images/original/581.png,images/real_gpt4_cot/581.png,254,1.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
images/original/513.png,images/real_gpt4_cot/513.png,255,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
images/original/WebSight_269.png,images/syn_gpt4_cot/WebSight_269.png,256,3.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0
images/original/137.png,images/real_gemini_no_action/137.png,257,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
images/original/137.png,images/real_gpt4_cot/137.png,258,2.0,2.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0
images/original/98.png,images/real_gpt4_no_action/98.png,259,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
images/original/WebSight_30.png,images/syn_gpt4_cot/WebSight_30.png,260,2.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0
images/original/707.png,images/real_gpt4_cot/707.png,261,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0
images/original/1213.png,images/real_gpt4_no_action/1213.png,262,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0
images/original/451.png,images/real_gpt4_self-refine/451.png,263,4.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0
images/original/1206.png,images/real_gpt4_self-refine/1206.png,264,3.0,4.0,2.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0
images/original/353.png,images/real_gpt4_direct/353.png,265,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
images/original/1176.png,images/real_gpt4_cot/1176.png,266,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
images/original/39.png,images/real_gemini_cot/39.png,267,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0
images/original/340.png,images/real_gpt4_cot/340.png,268,2.0,2.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0
images/original/595.png,images/real_gemini_self-refine/595.png,269,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0
images/original/372.png,images/real_gemini_cot/372.png,270,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0
images/original/39.png,images/real_gpt4_cot/39.png,271,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0
images/original/297.png,images/real_gpt4_no_action/297.png,272,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
images/original/1199.png,images/real_gpt4_no_action/1199.png,273,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0
images/original/406.png,images/real_gemini_direct/406.png,274,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0
images/original/WebSight_189.png,images/syn_gpt4_cot/WebSight_189.png,275,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0
images/original/30.png,images/real_gpt4_direct/30.png,276,3.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0
images/original/412.png,images/real_gemini_direct/412.png,277,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0
images/original/550.png,images/real_gemini_cot/550.png,278,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0
images/original/WebSight_98.png,images/syn_gpt4_cot/WebSight_98.png,279,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0
images/original/WebSight_221.png,images/syn_gpt4_cot/WebSight_221.png,280,4.0,4.0,4.0,4.0,1.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0
images/original/378.png,images/real_gpt4_no_action/378.png,281,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,3.0,4.0
images/original/938.png,images/real_gpt4_no_action/938.png,282,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
images/original/58.png,images/real_gpt4_self-refine/58.png,283,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
images/original/459.png,images/real_gpt4_cot/459.png,284,3.0,3.0,1.0,3.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0
images/original/581.png,images/real_gemini_direct/581.png,285,3.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0
images/original/WebSight_1.png,images/syn_gpt4_cot/WebSight_1.png,286,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0
images/original/655.png,images/real_gemini_cot/655.png,287,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
images/original/406.png,images/real_gpt4_cot/406.png,288,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0
images/original/128.png,images/real_gemini_cot/128.png,289,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0
images/original/1197.png,images/real_gemini_cot/1197.png,290,3.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0
images/original/1046.png,images/real_gemini_no_action/1046.png,291,2.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,3.0
images/original/931.png,images/real_gemini_self-refine/931.png,292,2.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
images/original/369.png,images/real_gemini_self-refine/369.png,293,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0
images/original/211.png,images/real_gemini_cot/211.png,294,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0
images/original/512.png,images/real_gpt4_direct/512.png,295,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
images/original/WebSight_288.png,images/syn_gpt4_cot/WebSight_288.png,296,4.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0
images/original/459.png,images/real_gpt4_self-refine/459.png,297,4.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0
images/original/1025.png,images/real_gpt4_self-refine/1025.png,298,3.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0
images/original/WebSight_13.png,images/syn_gpt4_cot/WebSight_13.png,299,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0
images/original/147.png,images/real_gpt4_no_action/147.png,300,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
images/original/340.png,images/real_gpt4_direct/340.png,301,2.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
images/original/822.png,images/real_gemini_self-refine/822.png,302,1.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
images/original/1047.png,images/real_gemini_cot/1047.png,303,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
images/original/353.png,images/real_gemini_self-refine/353.png,304,4.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0
images/original/658.png,images/real_gpt4_self-refine/658.png,305,1.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
images/original/368.png,images/real_gpt4_direct/368.png,306,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
images/original/1085.png,images/real_gpt4_cot/1085.png,307,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
images/original/353.png,images/real_gpt4_cot/353.png,308,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0
images/original/626.png,images/real_gpt4_cot/626.png,309,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
images/original/60.png,images/real_gpt4_no_action/60.png,310,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0
images/original/1046.png,images/real_gemini_self-refine/1046.png,311,3.0,4.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0
images/original/273.png,images/real_gpt4_no_action/273.png,312,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0
images/original/1050.png,images/real_gpt4_no_action/1050.png,313,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
images/original/1085.png,images/real_gpt4_direct/1085.png,314,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
images/original/339.png,images/real_gemini_no_action/339.png,315,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0
images/original/137.png,images/real_gpt4_direct/137.png,316,3.0,2.0,2.0,3.0,2.0,1.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0
images/original/627.png,images/real_gpt4_self-refine/627.png,317,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
images/original/540.png,images/real_gpt4_cot/540.png,318,3.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0
images/original/1147.png,images/real_gemini_no_action/1147.png,319,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
images/original/580.png,images/real_gpt4_self-refine/580.png,320,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
images/original/825.png,images/real_gpt4_direct/825.png,321,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
images/original/WebSight_113.png,images/syn_gpt4_cot/WebSight_113.png,322,3.0,4.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,4.0
images/original/495.png,images/real_gemini_cot/495.png,323,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0
images/original/105.png,images/real_gemini_no_action/105.png,324,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
images/original/372.png,images/real_gemini_direct/372.png,325,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0
images/original/1147.png,images/real_gpt4_no_action/1147.png,326,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0
images/original/1087.png,images/real_gpt4_cot/1087.png,327,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
images/original/363.png,images/real_gpt4_direct/363.png,328,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
